Индекс;Долгота, град;Широта, град;Название;Время;NO, мг/м.куб.;NO2, мг/м.куб.;O3, мг/м.куб.;CO, мг/м.куб.;PM2.5, мг/м.куб.;PM10, мг/м.куб.;H2S, мг/м.куб.;Атм. давление;Темп. внешняя;Темп. внутренняя;Влажность внеш.;Влажность внутр.;Скорость ветра;Направление ветра;Интенс. осадков;Темп. зонда 1;Темп. зонда 2;Темп. зонда 3;Напряжение питания;Дверь;Пожар
3380882;52.1245;52.2221;OPTEC_M - С.Петербург, 1-1;11-12-2018 17:42:12;0.000182;0.000065;0.010622;0.000000;0.040291;0.040923;0.040475;766.30;20.78;26.88;71.00;44.49;1.30;191.46;0.00;27.39;27.34;27.38;223.1;норма;норма
