Индекс;Долгота, град;Широта, град;Название;Время;NO, мг/м.куб.;NO2, мг/м.куб.;O3, мг/м.куб.;CO, мг/м.куб.;PM2.5, мг/м.куб.;PM10, мг/м.куб.;H2S, мг/м.куб.;Атм. давление;Темп. внешняя;Темп. внутренняя;Влажность внеш.;Влажность внутр.;Скорость ветра;Направление ветра;Интенс. осадков;Темп. зонда 1;Темп. зонда 2;Темп. зонда 3;Напряжение питания;Дверь;Пожар
1111111;52.1245;52.2221;OPTEC_M - С.Петербург, 1-1;13-12-2018 18:11:00;0.000041;0.000058;0.018336;0.000000;0.017463;0.017677;0.017488;768.59;20.06;27.10;75.63;47.00;1.91;71.67;0.00;27.61;27.56;27.60;223.1;норма;норма
