Индекс;Долгота, град;Широта, град;Название;Время;NO, мг/м.куб.;NO2, мг/м.куб.;O3, мг/м.куб.;CO, мг/м.куб.;PM2.5, мг/м.куб.;PM10, мг/м.куб.;H2S, мг/м.куб.;Атм. давление;Темп. внешняя;Темп. внутренняя;Влажность внеш.;Влажность внутр.;Скорость ветра;Направление ветра;Интенс. осадков;Темп. зонда 1;Темп. зонда 2;Темп. зонда 3;Напряжение питания;Дверь;Пожар
3380882;52.1245;52.2221;OPTEC_M - С.Петербург, 1-1;11-12-2018 13:49:39;0.000242;0.000123;0.004606;0.000000;0.032832;0.033516;0.033062;766.23;20.24;26.70;73.60;45.00;1.78;180.86;0.00;27.21;27.16;27.20;223.1;норма;норма
